sep=,
DeviceTag:,Trunk - 8,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
StartTime:,2024-05-25 15:19:41.000 +0200,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 1213478737, 0.8386048, 0.15561366, -0.49451098, 0.1672876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 1213495404, 0.83837026, 0.15736324, -0.49424952, 0.16759984, 8.733782768249512, 1.175336480140686, 4.66943883895874, 6.3569769859313965, 0.5471705794334412, -0.05318478122353554, 
2, 1213512071, 0.83891433, 0.15917565, -0.49317268, 0.16633329, 8.761716842651367, 1.2088849544525146, 4.694940090179443, 4.193765640258789, 0.1534648984670639, 0.34669989347457886, 
3, 1213528738, 0.8396342, 0.16070753, -0.49190164, 0.16498673, 8.785611152648926, 1.1151615381240845, 4.704438209533691, 2.3342392444610596, 1.2230961322784424, 0.49815425276756287, 
4, 1213545405, 0.8402952, 0.16128966, -0.49091822, 0.16397901, 8.810627937316895, 1.0321635007858276, 4.71912145614624, 2.2665765285491943, 2.3022167682647705, 0.40339359641075134, 
5, 1213562072, 0.84081113, 0.16124493, -0.4901853, 0.16357012, 8.731318473815918, 0.9722287058830261, 4.693274021148682, 2.2025961875915527, 2.995872735977173, 0.6851077079772949, 
6, 1213578739, 0.8411715, 0.16094477, -0.48964667, 0.16362618, 8.679176330566406, 0.9581077694892883, 4.644232273101807, 2.4625906944274902, 2.8105392456054688, 1.0853958129882812, 
7, 1213595406, 0.84136164, 0.16060044, -0.48937836, 0.16378924, 8.676678657531738, 1.008804440498352, 4.60115385055542, 3.17462420463562, 1.784968614578247, 1.3134257793426514, 
8, 1213612073, 0.8414191, 0.16033351, -0.48933783, 0.1638771, 8.738405227661133, 1.0173802375793457, 4.63200044631958, 3.9159324169158936, 0.8915076851844788, 1.5808607339859009, 
9, 1213628740, 0.84132034, 0.16023676, -0.48948905, 0.16402744, 8.74540901184082, 1.078095555305481, 4.768979072570801, 3.5178213119506836, -0.5247786641120911, 1.2107315063476562, 
10, 1213645407, 0.84132046, 0.1602603, -0.4894167, 0.16421857, 8.828510284423828, 1.0359294414520264, 4.667986869812012, 4.120078086853027, 0.5189325213432312, 1.111520767211914, 
11, 1213662074, 0.8412499, 0.16040581, -0.48938283, 0.16453919, 8.7362642288208, 1.02000093460083, 4.752830982208252, 4.392520904541016, 0.36863717436790466, 1.2450909614562988, 
12, 1213678741, 0.8411751, 0.16048725, -0.48937163, 0.16487606, 8.709650993347168, 1.0089956521987915, 4.786077976226807, 4.27858304977417, 0.07927772402763367, 1.7821639776229858, 
13, 1213695408, 0.8411466, 0.16048503, -0.4892923, 0.16525753, 8.655044555664062, 0.9677351117134094, 4.728296279907227, 4.09613037109375, 0.4829082489013672, 2.3088505268096924, 
14, 1213712075, 0.8411213, 0.16045777, -0.48919487, 0.16570131, 8.65399169921875, 0.9516699314117432, 4.733323574066162, 4.232326507568359, 0.5975251197814941, 2.7123146057128906, 
15, 1213728742, 0.8410604, 0.16046439, -0.48912922, 0.16619623, 8.667404174804688, 0.9957950711250305, 4.703074932098389, 4.4745073318481445, 0.23103299736976624, 2.857231378555298, 
16, 1213745409, 0.84093827, 0.16054383, -0.48912433, 0.16675118, 8.67310619354248, 1.0407499074935913, 4.717206954956055, 4.480928897857666, -0.3637388050556183, 2.8868203163146973, 
17, 1213762076, 0.8407927, 0.16062297, -0.48917037, 0.16727333, 8.717700958251953, 1.0309549570083618, 4.720346927642822, 4.323738098144531, -0.74004065990448, 2.9854233264923096, 
18, 1213778743, 0.84067994, 0.16069803, -0.48917148, 0.16776477, 8.736576080322266, 1.0337574481964111, 4.755225658416748, 4.608038425445557, -0.289154589176178, 3.0876944065093994, 
19, 1213795410, 0.8405295, 0.16095321, -0.4891173, 0.16843048, 8.696269989013672, 0.9891769886016846, 4.75031042098999, 5.27984619140625, -0.22391900420188904, 3.020460605621338, 
20, 1213812077, 0.840354, 0.16129994, -0.48905703, 0.16914754, 8.690988540649414, 0.9630301594734192, 4.722046852111816, 5.85565185546875, -0.3484095633029938, 2.9798965454101562, 
21, 1213828744, 0.8401954, 0.16160981, -0.48900104, 0.16979977, 8.692200660705566, 0.9609028100967407, 4.72245979309082, 6.060202598571777, -0.24090029299259186, 3.067486524581909, 
22, 1213845411, 0.8400033, 0.16196081, -0.48896217, 0.17052625, 8.697457313537598, 0.9833097457885742, 4.720186233520508, 6.311264991760254, -0.42523494362831116, 3.2879157066345215, 
23, 1213862078, 0.83976674, 0.16232765, -0.48896646, 0.17132907, 8.739278793334961, 1.0298819541931152, 4.70184326171875, 6.164362907409668, -0.7909010052680969, 3.548921585083008, 
24, 1213878745, 0.83952594, 0.16267002, -0.48898405, 0.1721317, 8.772951126098633, 1.061212420463562, 4.717182636260986, 5.822311878204346, -0.8176599740982056, 3.6306838989257812, 
25, 1213895412, 0.8393191, 0.16291898, -0.4890286, 0.17277761, 8.741326332092285, 1.069453239440918, 4.740413665771484, 5.166274070739746, -0.8171732425689697, 3.3843982219696045, 
26, 1213912079, 0.8391337, 0.16314025, -0.48906675, 0.17336038, 8.725687980651855, 1.0459390878677368, 4.727593898773193, 4.59435510635376, -0.7559780478477478, 3.0774168968200684, 
27, 1213928746, 0.8390368, 0.16311477, -0.48914108, 0.17364283, 8.706195831298828, 0.9867718815803528, 4.781786918640137, 3.093809127807617, -0.5697736740112305, 2.741224765777588, 
28, 1213945413, 0.8388773, 0.16338748, -0.48913318, 0.17417836, 8.679337501525879, 1.0745272636413574, 4.700590133666992, 4.0705695152282715, -0.6199811100959778, 2.247713327407837, 
29, 1213962080, 0.83881176, 0.16350734, -0.48910478, 0.17446184, 8.715912818908691, 1.0698697566986084, 4.761059284210205, 4.144455909729004, -0.04749876260757446, 2.2523555755615234, 
30, 1213978747, 0.8388832, 0.16320941, -0.48907533, 0.1744798, 8.677363395690918, 1.0073394775390625, 4.811909198760986, 0.5018423795700073, 0.5936511158943176, 1.919517993927002, 
31, 1213995414, 0.8389766, 0.16313066, -0.48888707, 0.17463169, 8.598828315734863, 1.0404056310653687, 4.729698657989502, 0.9078933000564575, 1.2563155889511108, 0.9747681021690369, 
32, 1214012081, 0.83894485, 0.16330491, -0.48886192, 0.1746924, 8.593527793884277, 1.0704141855239868, 4.702581405639648, 3.0072898864746094, -0.40444374084472656, 0.5051721334457397, 
33, 1214028748, 0.8387946, 0.16351335, -0.48904666, 0.17470086, 8.643478393554688, 1.074785828590393, 4.847905158996582, 3.010772943496704, -2.0952792167663574, 0.5686787962913513, 
34, 1214045415, 0.8387243, 0.16357143, -0.48920673, 0.17453626, 8.646990776062012, 0.9815309643745422, 4.8577094078063965, 1.8107924461364746, -1.7054858207702637, 0.15386830270290375, 
35, 1214062082, 0.8387017, 0.1636971, -0.48923397, 0.17445077, 8.701573371887207, 0.9517054557800293, 4.800141334533691, 1.20704984664917, -0.9746849536895752, -0.5657525062561035, 
36, 1214078749, 0.8386485, 0.1639319, -0.4892383, 0.1744737, 8.72835636138916, 1.0432921648025513, 4.803302764892578, 1.3375463485717773, -1.0714880228042603, -0.8168721199035645, 
37, 1214095416, 0.83859164, 0.16389567, -0.4894248, 0.17425752, 8.662323951721191, 1.0803636312484741, 4.7501444816589355, -0.044117871671915054, -1.9345782995224, -0.4238133132457733, 
38, 1214112083, 0.83857214, 0.16367619, -0.48960194, 0.17406002, 8.598831176757812, 1.0488166809082031, 4.784304141998291, -0.8806542754173279, -1.4848066568374634, 0.37352922558784485, 
39, 1214128750, 0.83866435, 0.16330625, -0.48966697, 0.17377967, 8.557714462280273, 0.9749032855033875, 4.810951232910156, -0.9758821725845337, -0.2665257453918457, 0.7129166722297668, 
40, 1214145417, 0.83869123, 0.16320542, -0.48966038, 0.17376304, 8.55289363861084, 0.8991589546203613, 4.877138614654541, 0.05428612232208252, -0.3124557435512543, 0.4805454909801483, 
41, 1214162084, 0.83860743, 0.1633749, -0.4897509, 0.17375404, 8.605642318725586, 0.9393678903579712, 4.930182933807373, 2.1848530769348145, -1.5386574268341064, 0.10473033040761948, 
42, 1214178751, 0.83844095, 0.16373995, -0.4898778, 0.17385586, 8.680925369262695, 1.049851655960083, 4.879616737365723, 3.4606661796569824, -2.210247755050659, 0.057020269334316254, 
43, 1214195418, 0.83831793, 0.16407268, -0.48990104, 0.17407024, 8.68103313446045, 1.1167833805084229, 4.864019870758057, 3.5561702251434326, -1.336464524269104, 0.57051020860672, 
44, 1214212085, 0.83824086, 0.16425328, -0.48995104, 0.17412964, 8.634048461914062, 1.138903021812439, 4.892715930938721, 3.0310325622558594, -1.221789836883545, 0.702646017074585, 
45, 1214228752, 0.83815634, 0.16451053, -0.48997116, 0.17423683, 8.639815330505371, 1.1091963052749634, 4.819618225097656, 3.317561626434326, -1.174271821975708, 0.5398388504981995, 
46, 1214245419, 0.8380381, 0.16488276, -0.48998964, 0.17440204, 8.58719539642334, 1.0838265419006348, 4.87276029586792, 3.7504680156707764, -1.407161831855774, 0.3015127182006836, 
47, 1214262086, 0.8379107, 0.16531672, -0.49002692, 0.17449886, 8.555543899536133, 1.083855152130127, 4.890763759613037, 4.536008834838867, -1.6337635517120361, 0.10205379873514175, 
48, 1214278753, 0.83778507, 0.16585034, -0.48997912, 0.17473018, 8.598623275756836, 1.0857956409454346, 4.868520259857178, 5.221264362335205, -1.1800988912582397, 0.22030764818191528, 
49, 1214295420, 0.8376413, 0.16664602, -0.48973766, 0.17533763, 8.654973983764648, 1.1964181661605835, 4.889476776123047, 8.862189292907715, 0.04999599978327751, 1.6373178958892822, 
50, 1214312087, 0.8378826, 0.16756539, -0.48852324, 0.17669201, 8.870736122131348, 1.403941035270691, 4.882894515991211, 12.069085121154785, 7.557443141937256, 3.5798768997192383, 
51, 1214328754, 0.83885574, 0.16760795, -0.48645556, 0.17773466, 8.714210510253906, 1.3673964738845825, 4.653634548187256, 6.5838541984558105, 15.70883560180664, 3.1556544303894043, 
52, 1214345421, 0.83946204, 0.16717078, -0.48542878, 0.17809084, 8.30113410949707, 1.0406204462051392, 4.903799533843994, 0.3387024402618408, 8.281126022338867, 2.3361477851867676, 
53, 1214362088, 0.83920735, 0.16727903, -0.4858904, 0.17793143, 8.525007247924805, 0.841437041759491, 5.06406307220459, 1.0607051849365234, -4.459222793579102, 0.3634890913963318, 
54, 1214378755, 0.8389749, 0.16781653, -0.48622102, 0.17761765, 8.734719276428223, 0.8147241473197937, 5.068953037261963, 2.967487335205078, -4.38930606842041, -2.297222375869751, 
55, 1214395422, 0.8390019, 0.16847755, -0.48603138, 0.17738342, 8.624939918518066, 0.8356415033340454, 4.923383712768555, 4.161820888519287, -0.6124573349952698, -3.295618772506714, 
56, 1214412089, 0.83908707, 0.16910961, -0.48566553, 0.17738113, 8.551963806152344, 0.8923211693763733, 4.87014102935791, 4.27116060256958, 0.8179416060447693, -2.532564640045166, 
57, 1214428756, 0.839157, 0.16953206, -0.48540014, 0.17737344, 8.56820011138916, 0.9661059379577637, 4.893402576446533, 3.973310708999634, 0.5691012740135193, -1.2098990678787231, 
58, 1214445423, 0.839225, 0.16968653, -0.48527074, 0.17725798, 8.591096878051758, 0.9545465707778931, 4.856023788452148, 2.8653054237365723, 0.10101648420095444, -0.27949216961860657, 
59, 1214462090, 0.83915037, 0.16990933, -0.4852958, 0.17732912, 8.593207359313965, 0.9482964873313904, 4.924233436584473, 2.6426351070404053, -1.2821204662322998, 0.24143171310424805, 
60, 1214478757, 0.8391203, 0.17009315, -0.48522425, 0.17749076, 8.681441307067871, 0.9462021589279175, 4.931040287017822, 2.5455310344696045, -0.45837128162384033, 0.5725847482681274, 
61, 1214495424, 0.83924156, 0.17015786, -0.48494068, 0.17763016, 8.669612884521484, 0.9735631346702576, 4.909709453582764, 2.41762113571167, 1.4631638526916504, 0.6815667748451233, 
62, 1214512091, 0.8393797, 0.17015436, -0.4847025, 0.17763104, 8.64062786102295, 0.9954882264137268, 4.958638668060303, 2.09859561920166, 1.261252522468567, 0.45479828119277954, 
63, 1214528758, 0.83949864, 0.17002138, -0.4846327, 0.1773865, 8.609590530395508, 1.045936942100525, 4.962080478668213, 0.40192729234695435, 0.09972304105758667, -0.29610198736190796, 
64, 1214545425, 0.8395295, 0.1701411, -0.48461398, 0.17717704, 8.594403266906738, 1.0952682495117188, 4.92662239074707, 1.6979427337646484, -0.8028364777565002, -0.948227047920227, 
65, 1214562092, 0.839562, 0.17032245, -0.48454314, 0.177043, 8.583051681518555, 1.1079421043395996, 4.985135078430176, 1.9205811023712158, -0.5427011251449585, -1.0197761058807373, 
66, 1214578759, 0.83963996, 0.17030546, -0.4845109, 0.17677756, 8.525053977966309, 1.007462978363037, 5.076868534088135, 0.5037633776664734, -0.4998894929885864, -0.9815235137939453, 
67, 1214595426, 0.8397823, 0.17032048, -0.4843658, 0.17648374, 8.504714012145996, 0.9821324944496155, 4.950811862945557, 0.9209814667701721, 0.30646878480911255, -1.330829381942749, 
68, 1214612093, 0.8398114, 0.1704638, -0.4843269, 0.17631428, 8.498730659484863, 0.9442291855812073, 4.87756872177124, 1.6028939485549927, -0.7657620906829834, -1.0511516332626343, 
69, 1214628760, 0.83967316, 0.17059366, -0.48456267, 0.17619833, 8.511659622192383, 0.9582118391990662, 4.996128559112549, 1.589485764503479, -2.828211784362793, -0.17955142259597778, 
70, 1214645427, 0.83954185, 0.17072758, -0.48475397, 0.17616886, 8.562352180480957, 0.9671669006347656, 5.00146484375, 2.0402562618255615, -2.4523072242736816, 0.27871736884117126, 
71, 1214662094, 0.8394916, 0.17089108, -0.4847414, 0.17628442, 8.644880294799805, 1.0278103351593018, 4.985124588012695, 2.9416956901550293, -0.8700442314147949, 0.7141846418380737, 
72, 1214678761, 0.839514, 0.17097263, -0.4845755, 0.17655332, 8.682708740234375, 1.0591984987258911, 4.976169586181641, 2.906003952026367, 0.507746160030365, 1.5021336078643799, 
73, 1214695428, 0.8395641, 0.17086479, -0.48442274, 0.1768391, 8.6622314453125, 1.0963854789733887, 4.9310407638549805, 1.606095552444458, 0.7430884838104248, 2.09253191947937, 
74, 1214712095, 0.83960307, 0.17070729, -0.48430336, 0.17713302, 8.614086151123047, 1.0748411417007446, 4.899561882019043, 1.4459776878356934, 0.6011684536933899, 2.428083896636963, 
75, 1214728762, 0.8395248, 0.17076653, -0.48430195, 0.17745097, 8.577117919921875, 1.0746996402740479, 4.983872890472412, 3.0854852199554443, -0.6621587872505188, 2.295346260070801, 
76, 1214745429, 0.8394701, 0.17095484, -0.48419982, 0.17780614, 8.515890121459961, 1.1076487302780151, 4.975564002990723, 3.9054372310638428, -0.14365525543689728, 1.8562932014465332, 
77, 1214762096, 0.8394135, 0.17117096, -0.48410618, 0.17811956, 8.431814193725586, 1.1171942949295044, 4.958357334136963, 3.89026141166687, -0.29630690813064575, 1.524147629737854, 
78, 1214778763, 0.83930707, 0.17138268, -0.48412788, 0.17835894, 8.458426475524902, 1.1357014179229736, 4.964172840118408, 3.583908796310425, -1.2152138948440552, 1.340837836265564, 
79, 1214795430, 0.839196, 0.1715032, -0.48421258, 0.17853601, 8.535724639892578, 1.1767650842666626, 5.079611778259277, 2.870415210723877, -1.5548508167266846, 1.4214791059494019, 
80, 1214812097, 0.83912086, 0.17157489, -0.4842622, 0.17868595, 8.626815795898438, 1.1543127298355103, 4.974130153656006, 2.234311103820801, -1.258723258972168, 1.208432674407959, 
81, 1214828764, 0.8391191, 0.17157346, -0.48420936, 0.17883785, 8.6437406539917, 1.1056398153305054, 4.932186603546143, 1.8820596933364868, -0.3315628170967102, 1.272464632987976, 
82, 1214845431, 0.8390147, 0.1715771, -0.4843308, 0.17899562, 8.599088668823242, 1.0449706315994263, 4.994655609130859, 2.129209041595459, -1.6399873495101929, 1.7800184488296509, 
83, 1214862098, 0.83884025, 0.17159598, -0.48455128, 0.17919876, 8.545389175415039, 0.9853549599647522, 4.982508182525635, 2.2530856132507324, -2.429896354675293, 2.1465108394622803, 
84, 1214878765, 0.83862, 0.17162026, -0.4848287, 0.17945492, 8.484243392944336, 0.9209794998168945, 4.9839887619018555, 2.2465155124664307, -2.8912577629089355, 2.4400579929351807, 
85, 1214895432, 0.83838147, 0.17163278, -0.48512733, 0.17975025, 8.500246047973633, 0.952365517616272, 5.041196346282959, 2.5251944065093994, -3.0010271072387695, 2.8545992374420166, 
86, 1214912099, 0.83814585, 0.17163108, -0.485387, 0.18014959, 8.553772926330566, 1.013343095779419, 5.088626384735107, 2.6599557399749756, -2.6675946712493896, 3.3453259468078613, 
87, 1214928766, 0.83798206, 0.1715118, -0.48553994, 0.18061256, 8.61389446258545, 1.07161545753479, 5.072338104248047, 2.1478044986724854, -1.6261568069458008, 3.8327231407165527, 
88, 1214945433, 0.8378672, 0.1712903, -0.4856612, 0.18102966, 8.628507614135742, 1.079940676689148, 5.044915676116943, 2.0217771530151367, -1.1433318853378296, 4.1515631675720215, 
89, 1214962100, 0.8377517, 0.17112237, -0.48576698, 0.18143816, 8.591096878051758, 1.1024645566940308, 5.0271477699279785, 2.0781121253967285, -1.1780754327774048, 3.7763876914978027, 
